Iteration	Posterior	Likelihood	Prior	tree_length
0	-8.366317	-181.9053	173.539	0.7568582
6	-3.96851	-177.6021	173.6336	0.5491117
12	-6.784088	-180.4217	173.6376	0.5170184
18	-9.885576	-183.523	173.6374	0.4809361
24	1.58664	-171.9981	173.5847	0.6816531
30	-8.700768	-181.7156	173.0148	1.282715
36	-0.9716904	-174.5094	173.5377	0.7587503
42	1.725202	-171.9124	173.6376	0.5166194
48	3.595098	-169.7609	173.356	0.9749176
54	5.702365	-167.9069	173.6092	0.6300682
60	1.877403	-171.634	173.5114	0.7956775
66	-2.103042	-175.7398	173.6368	0.5267294
72	-7.420781	-181.0464	173.6256	0.5833794
78	-12.1404	-185.4719	173.3315	0.9997681
84	-10.5505	-183.5523	173.0018	1.293378
90	-16.28087	-189.3689	173.0881	1.221752
96	-3.392645	-176.9444	173.5517	0.7375736
102	-2.736661	-176.0911	173.3544	0.9766057
108	-2.008648	-175.3638	173.3551	0.9758851
114	-8.936986	-182.2921	173.3551	0.9758851
120	-7.082159	-180.7131	173.6309	0.5624731
126	-15.88458	-189.3291	173.4445	0.8787973
132	-14.92294	-188.4522	173.5293	0.7709001
138	-13.82758	-187.1322	173.3046	1.026334
144	-22.28535	-195.7379	173.4526	0.8693703
150	-14.64488	-188.2097	173.5648	0.7166598
156	-16.79798	-189.7801	172.9821	1.309352
162	-1.265945	-174.6846	173.4187	0.9081028
168	-7.099295	-180.6609	173.5616	0.7219828
174	-13.63078	-187.2362	173.6054	0.6390661
180	-8.434805	-182.046	173.6112	0.6251504
186	-9.7916	-183.188	173.3964	0.9324531
192	-2.981342	-176.4037	173.4224	0.9039592
198	-10.40522	-184.0414	173.6362	0.4694209
204	-8.732472	-181.9875	173.2551	1.073625
210	-4.803123	-178.1936	173.3905	0.9388771
216	-0.4193087	-173.8801	173.4608	0.8595879
222	-3.774056	-177.0084	173.2343	1.092919
228	-3.752113	-177.1506	173.3985	0.9302259
234	0.9070266	-172.7212	173.6283	0.5735731
240	-2.147033	-175.6953	173.5483	0.742865
246	-1.966221	-175.5292	173.563	0.7196086
252	-27.82827	-200.0958	172.2675	1.835574
258	-28.74467	-201.0122	172.2675	1.835574
264	-6.237956	-179.8404	173.6025	0.3780927
270	-1.376652	-174.7632	173.3865	0.9430556
276	-5.702381	-179.2833	173.5809	0.6887132
282	-2.172732	-175.7493	173.5765	0.6965832
288	-0.5353023	-174.1733	173.638	0.4908789
294	-14.03478	-187.2971	173.2624	1.066784
300	-8.135524	-181.2428	173.1072	1.205438
306	0.1924927	-173.4354	173.6279	0.5749423
312	-2.4367	-176.0256	173.5889	0.6737745
318	-18.83723	-191.7562	172.919	1.35985
324	-15.3067	-188.8954	173.5887	0.6740948
330	-12.75734	-186.3823	173.625	0.5855393
336	-7.726171	-181.2753	173.5491	0.7416462
342	-10.58162	-183.9333	173.3517	0.9793717
348	-16.85472	-189.9238	173.0691	1.237726
354	-12.50142	-185.5369	173.0355	1.265738
360	-6.376325	-179.6085	173.2321	1.094914
366	-8.775608	-182.1552	173.3795	0.9504679
372	-11.64245	-185.1335	173.491	0.8223005
378	-10.76647	-184.2575	173.491	0.8223005
384	-5.936192	-179.4058	173.4696	0.8489943
390	-9.363857	-183.0016	173.6377	0.4857028
396	-11.94548	-185.5266	173.5812	0.6882858
402	-25.5481	-199.1354	173.5873	0.6767993
408	-22.97497	-196.5191	173.5442	0.7491551
414	-11.63133	-185.1201	173.4888	0.8251632
420	-13.01337	-186.5555	173.5422	0.7521366
426	-8.032793	-180.8183	172.7855	1.463237
432	-12.50043	-186.0864	173.586	0.6792415
438	-12.75477	-186.3879	173.6331	0.5517815
444	-7.681515	-181.1192	173.4377	0.8866029
450	-4.280345	-177.8809	173.6006	0.6498765
456	0.2755223	-173.3245	173.6	0.6511017
462	-7.982415	-181.5043	173.5219	0.7813007
468	-5.807662	-179.1263	173.3187	1.012538
474	-13.99708	-187.5725	173.5754	0.6985659
480	-10.57658	-184.0266	173.45	0.8723794
486	-2.162501	-175.5685	173.406	0.9221149
492	-5.15222	-178.6279	173.4756	0.8415979
498	-9.446196	-182.8057	173.3595	0.9713898
504	-9.795254	-183.1522	173.357	0.9739719
510	-3.671595	-176.7386	173.067	1.239522
516	-2.292962	-175.6636	173.3706	0.959865
522	-7.395018	-180.8593	173.4642	0.855476
528	-10.26176	-183.7729	173.5111	0.7959997
534	-13.80874	-186.5486	172.7399	1.497632
540	-6.567046	-179.8391	173.272	1.057636
546	-4.773651	-178.2448	173.4712	0.8470808
552	-5.058047	-178.459	173.4009	0.9276172
558	-9.040441	-182.4414	173.4009	0.9276172
564	-9.064763	-182.4362	173.3715	0.9589356
570	-11.43417	-184.9654	173.5312	0.7681167
576	-12.52546	-186.0063	173.4809	0.8351167
582	-4.351341	-177.8123	173.461	0.8593754
588	-11.63372	-185.1612	173.5274	0.7735098
594	-12.55781	-186.1287	173.5709	0.706485
600	-15.01798	-188.3818	173.3639	0.9668683
606	-13.32608	-186.6629	173.3368	0.9944494
612	-11.35218	-184.2716	172.9194	1.359499
618	2.146511	-171.4731	173.6196	0.4098359
624	3.01909	-170.5832	173.6023	0.646147
630	-1.790396	-175.4238	173.6334	0.5504434
636	0.9264233	-172.6162	173.5426	0.7515362
642	-1.812316	-175.4175	173.6051	0.6396798
648	-0.2555384	-173.7977	173.5422	0.7520818
654	2.057351	-171.4849	173.5422	0.7520818
660	3.174612	-170.4586	173.6332	0.4520043
