Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-400.7447	-570.3388	169.5941	0.0351326	0.0110389	0.0192442	0.0182283	0.129837	0.000758978	0.0179807	0.0339556	0.0338811	0.0242634	0.105813	0.045131	0.146904	0.00817636	0.0175919	0.056761	0.0237647	0.00215029	0.0121338	0.054721	0.0962344	0.0227499	0.00495322	0.0885932	0.00343994	0.0602612	0.0102207	0.00211811	0.0066125	0.0173807	0.0449911	0.0482995	0.0330953	0.0298417	0.0133695	0.0729575	0.0534744	0.055209	0.0353278	0.0383491	0.0341312	0.00777383	0.144095	0.019075	0.00856081	0.0306091	0.0543332	0.0194325	0.0256071	0.0461893	0.0177078	0.0565348	0.0447269	0.0148437	0.0375099	0.051993	0.0680093	0.0204378	0.00777976	0.0102815	0.0124958	0.0824841	0.00952151	0.00872198	0.0297338	0.0134401	0.0140239	0.0699684	0.0588958	0.0112671	0.0154742	0.0243652	0.00232611	0.0552355	0.00142616	0.0216818	0.0858502	0.0102089	0.00868579	0.00890127	0.128903	0.0109108	0.0152849	0.00263898	0.0481351	0.0915862	0.0426398	0.0298491	0.0238262	0.00976348	0.0170813	0.0146211	0.0323466	0.0794089	0.11227	0.00188087	0.0337212	0.0100547	0.00315925	0.00550754	0.0052168	0.0371584	0.000217214	0.00514593	0.00971784	0.00969651	0.00694401	0.0302828	0.0129162	0.0420428	0.00234001	0.00503465	0.0162446	0.00680129	0.000615397	0.00347262	0.0156607	0.0275416	0.00651085	0.00141757	0.0253547	0.000984486	0.0172463	0.00292508	0.000606186	0.00189245	0.00497423	0.0128761	0.013823	0.00947163	0.00854046	0.00382625	0.0208799	0.015304	0.0158004	0.0101105	0.0109752	0.00976809	0.00222481	0.041239	0.00545913	0.00245004	0.00876008	0.0155497	0.00556144	0.00732856	0.013219	0.00506784	0.0161798	0.0128005	0.00424815	0.010735	0.01488	0.0194638	0.00584916	0.00222651	0.00294248	0.00357619	0.0236063	0.00272499	0.00249616	0.00850958	0.00384645	0.00401353	0.0200244	0.0168555	0.00322455	0.0044286	0.00697313	0.000665716	0.015808	0.000408157	0.00620517	0.0245697	0.0029217	0.00248581	0.00254748	0.0368911	0.00312258	0.00437443	0.000755255	0.0137759	0.0262113	0.0122032	0.0085426	0.00681887	0.00279423	0.00488853	0.00418444	0.00925736	0.0227262	0.0321307	0.00053829	0.00965075	3.494153
36	-416.1051	-585.5205	169.4154	0.0180525	0.0489619	0.00788708	0.00400596	0.136201	0.0286044	0.0262978	0.0114476	0.026277	0.0655348	0.0818739	0.0794317	0.0129216	0.0156785	0.0760476	0.0182419	0.0636016	0.0026482	0.0222021	0.107619	0.00454004	0.045179	0.0659681	0.0698948	0.0128046	0.0190109	0.0477901	0.000709348	0.0244892	0.00566702	0.0576241	0.0634313	0.00937794	0.0280215	0.00710389	0.0678329	0.0077251	0.034116	0.0143928	0.0167382	0.0446466	0.0126767	0.0152762	0.0308039	0.00209275	0.0502862	0.00640413	0.0230873	0.0516574	0.054201	0.0580654	0.0272051	0.01544	3.91748e-05	0.00689846	0.10667	0.0617354	0.0437182	0.016845	0.0676066	0.0559522	0.0313556	0.0805377	0.00154263	0.0063968	0.0161138	0.0148855	0.0975297	0.00688041	0.044861	0.0354248	0.0974047	0.00324366	0.0413905	0.00497987	0.0605683	0.0442972	0.0750298	0.0156101	0.0845926	0.0248642	0.0303243	0.0221277	0.0320126	0.0336365	0.017627	0.152623	0.021977	0.0876824	0.0220413	0.017113	0.0382591	0.0880759	0.000838931	0.0152591	0.0193546	0.00440312	0.00501721	0.0136076	0.002192	0.00111335	0.0378533	0.0079498	0.00730876	0.00318155	0.00730297	0.0182136	0.0227546	0.0220759	0.0035912	0.00435741	0.0211353	0.00506983	0.0176763	0.000735996	0.00617048	0.0299096	0.00126178	0.0125563	0.018334	0.0194253	0.00355869	0.00528356	0.013282	0.000197144	0.00680611	0.00157499	0.016015	0.017629	0.00260634	0.00778781	0.00197433	0.0188523	0.00214698	0.00948159	0.00400009	0.00465192	0.0124083	0.00352314	0.00424561	0.00856111	0.000581622	0.0139757	0.00177985	0.00641648	0.0143567	0.0150637	0.0161377	0.0075609	0.00429114	1.08876e-05	0.00191724	0.029646	0.0171577	0.0121503	0.00468162	0.0187894	0.0155504	0.00871444	0.0223833	0.000428731	0.00177781	0.00447838	0.00413703	0.0271057	0.00191222	0.0124679	0.00984536	0.027071	0.000901485	0.0115034	0.00138402	0.0168333	0.0123112	0.0208525	0.00433841	0.0235102	0.00691032	0.00842781	0.0061498	0.00889703	0.00934834	0.00489895	0.0424174	0.00610791	0.0243689	0.00612576	0.00475608	0.0106331	0.0244783	0.000233158	0.00424084	0.00537907	0.00122373	3.598124
72	-385.9743	-556.0134	170.0391	0.0225063	0.0564724	0.000455157	0.0138074	0.0607065	0.0197228	0.0253746	0.0552654	0.0363244	0.0214312	0.00637632	0.0745171	0.0401289	0.000614506	0.00395724	0.0258319	0.0535418	0.00451768	0.0228625	0.174462	0.0651361	0.0416497	0.0738168	0.0366173	0.0433497	0.0216579	0.0267094	0.00689365	0.00689921	0.00391835	0.0276269	0.0339418	0.00833263	0.0273005	0.0119192	0.0564026	0.0360777	0.054445	0.069438	0.0113097	0.0139635	0.00391588	0.00914918	0.0711222	0.0237535	0.0591251	0.0223814	0.0164029	0.0141731	0.119907	0.0353071	0.00452268	0.0162944	4.71842e-05	0.0249825	0.147836	0.0944497	0.0141534	0.0144101	0.00256253	0.0656215	0.00714356	0.0500238	0.00691709	0.0304889	0.00376563	0.00175178	0.0729518	0.0195818	0.035651	0.00172666	0.15327	0.000985196	0.0329807	0.00537059	0.041056	0.0142601	0.0369317	0.0286746	0.089489	0.0252259	0.01006	0.000448386	0.0470848	0.0270422	0.00509285	0.0977428	0.0119151	0.0387325	0.0763946	0.00866706	0.018059	0.0252004	0.0165313	0.00281178	0.0196113	0.0127401	0.00696191	0.0174687	0.000140794	0.00427107	0.0187784	0.00610088	0.00784915	0.0170953	0.0112363	0.00662934	0.0019724	0.0230505	0.0124131	0.000190086	0.0012241	0.00799061	0.0165621	0.00139746	0.0070721	0.0539667	0.0201486	0.0128836	0.0228339	0.0113269	0.0134094	0.00669945	0.00826206	0.00213242	0.00213414	0.00121207	0.00854587	0.0104993	0.00257755	0.00844489	0.00368697	0.0174471	0.01116	0.0168416	0.0214794	0.00349846	0.00431935	0.0012113	0.00283013	0.0220003	0.0073477	0.0182892	0.00692326	0.00507394	0.00438419	0.037091	0.0109216	0.00139901	0.00504038	1.45956e-05	0.00772787	0.0457303	0.0292163	0.00437809	0.00445749	0.000792672	0.0202988	0.00220973	0.0154739	0.00213967	0.00943118	0.00116483	0.00054188	0.0225663	0.00605727	0.011028	0.000534111	0.0474111	0.000304752	0.010202	0.00166129	0.0126999	0.00441111	0.0114241	0.00886994	0.0276818	0.00780317	0.00311187	0.0001387	0.0145648	0.00836499	0.00157538	0.0302349	0.00368571	0.0119812	0.0236312	0.00268099	0.00558622	0.00779526	0.00511365	0.000869773	0.00606639	0.0039409	3.232779
108	-401.0497	-571.8957	170.846	0.0517087	0.037337	0.000504942	0.0284743	0.0180447	0.0597262	0.010294	0.0283379	0.0258267	0.00394165	0.0113982	0.0216848	0.0437296	0.000586467	0.00209412	0.0103136	0.0750166	0.04623	0.0102439	0.107629	0.0114441	0.0687983	0.0298227	0.0502566	0.0363955	0.0118636	0.0694591	0.00257097	0.020191	0.0122628	0.00722568	0.019108	0.0190824	0.0172457	0.0235369	0.0616255	0.00309173	0.0429984	0.0117485	0.000699765	0.016969	0.00495873	0.00211078	0.0262304	0.0140987	0.105837	0.0732093	0.00514392	0.0158896	0.0540955	0.0185488	0.0707858	0.0264812	4.72987e-05	0.0165076	0.0720961	0.0171539	0.00746376	0.0247571	0.000299779	0.0285843	0.010123	0.105495	0.0117495	0.0293021	0.000387518	0.101395	0.0195785	0.00622964	0.0186379	0.00116762	0.0780901	0.00403802	0.0814683	0.00559591	0.0363017	0.0221844	0.0141415	0.0057246	0.0251816	0.0153745	0.0134226	0.00334143	0.0552595	0.010995	0.00468787	0.0748803	0.0135212	0.00739721	0.0798259	0.0021367	0.0646961	0.0519216	0.0166134	0.0125902	0.00333336	0.0275089	0.018816	0.0135864	0.000183741	0.0103614	0.00656622	0.0217335	0.00374585	0.0103118	0.00939798	0.00143431	0.00414763	0.00789079	0.0159126	0.000213407	0.000762019	0.00375298	0.0272975	0.0168224	0.00372759	0.0391646	0.00416434	0.0250347	0.0108521	0.0182876	0.0132438	0.00431698	0.0252752	0.000935539	0.0073472	0.00446225	0.00262932	0.00695314	0.0069438	0.00627546	0.00856472	0.0224246	0.00112504	0.0156465	0.00427511	0.000254634	0.00617477	0.00180441	0.000768084	0.00954485	0.00513033	0.0385127	0.0266398	0.0018718	0.00578201	0.0196846	0.00674964	0.0257579	0.00963612	1.72113e-05	0.00600687	0.0262347	0.00624205	0.00271595	0.00900877	0.000109085	0.0104014	0.0036836	0.0383883	0.00427547	0.0106626	0.000141012	0.0368963	0.00712433	0.00226688	0.00678208	0.00042488	0.0284158	0.00146938	0.0296451	0.00203627	0.0132097	0.00807258	0.00514588	0.0020831	0.00916321	0.00559455	0.0048843	0.0012159	0.0201081	0.00400092	0.00170585	0.0272479	0.00492019	0.00269174	0.0290475	0.000777513	0.023542	0.0188935	0.00604537	0.00458139	0.00121296	0.0100101	2.748117
144	-389.4323	-558.7836	169.3513	0.0625265	0.0131988	0.000249557	0.0653691	0.12916	0.0422801	0.0199447	0.0340274	0.0069029	0.00711827	0.0188139	0.0703333	0.14983	3.3611e-05	0.00336113	0.0165268	0.00640282	0.00574924	0.011956	0.130551	0.0708241	0.0326248	0.0310953	0.0378312	0.00567325	0.0271157	0.0437209	0.0009391	0.00369595	0.00596535	0.019795	0.00558978	0.0859403	0.0282988	0.079308	0.0457695	0.00480973	0.00712857	0.0635555	0.0045532	0.0176045	0.00201228	0.0125745	0.0406673	0.000651603	0.0236237	0.0208984	0.00830215	0.0606793	0.106797	0.0265272	0.040492	0.156391	1.35475e-05	0.0190107	0.125029	0.030427	0.0181001	0.0585701	0.00397476	0.0698517	0.00079352	0.125639	0.033213	0.0583868	0.00241819	0.0243776	0.0248209	0.00152149	0.0661616	0.0011475	0.0902683	0.0281334	0.0550994	0.00130141	0.0805397	0.0234077	0.0476875	0.0769903	0.0628994	0.0639501	0.0245933	0.0256967	0.139206	0.0102277	0.00961826	0.137033	0.0286291	0.0129342	0.0104568	0.0139411	0.0167158	0.0279949	0.024103	0.0109626	0.00124492	0.03245	0.0171997	0.0036307	6.86476e-05	0.0179816	0.0355291	0.0116303	0.00548635	0.0093602	0.00189884	0.00195808	0.00517529	0.0193471	0.0412151	9.24564e-06	0.000924573	0.00454616	0.00176127	0.00158149	0.00328885	0.0359118	0.0194822	0.00897437	0.00855364	0.0104065	0.00156059	0.00745893	0.0120267	0.000258326	0.00101667	0.00164094	0.00544517	0.00153763	0.0236403	0.00778437	0.0218159	0.0125902	0.00132305	0.00196091	0.0174827	0.00125249	0.00484262	0.000553534	0.00345896	0.0111867	0.000179242	0.00649837	0.0057487	0.00228374	0.0166915	0.0293776	0.00729705	0.0111385	0.0430198	3.72661e-06	0.00522943	0.0343927	0.00836981	0.00497893	0.0161114	0.00109337	0.0192147	0.00021828	0.0345604	0.00913617	0.0160609	0.000665192	0.00670575	0.0068277	0.000418528	0.0181996	0.000315653	0.0248308	0.00773887	0.0151566	0.000357989	0.0221547	0.00643895	0.0131178	0.0211783	0.0173022	0.0175913	0.00676507	0.00706859	0.0382924	0.00281343	0.00264577	0.0376948	0.00787524	0.0035579	0.00287644	0.0038349	0.00459814	0.00770079	0.00663022	0.00301557	0.000342449	0.00892628	3.635332
180	-401.8399	-572.2853	170.4454	0.0380869	0.00599075	0.00355986	0.0323351	0.0627238	0.0206768	0.00114616	0.0822124	0.0188403	0.0117357	0.00709553	0.102675	0.135216	9.34455e-06	0.00625414	0.0171104	0.0719606	0.0148085	0.00784618	0.0565664	0.031069	0.014302	0.0526902	0.0124525	0.0492657	0.0330428	0.0509238	0.00313598	0.0262427	0.0358266	0.00966343	0.00108731	0.044677	0.0348126	0.0510126	0.00946625	0.0111074	0.0170746	0.00796031	0.00810058	0.0113246	0.00798113	0.00434707	0.0385448	0.000158391	0.0671391	0.0845099	0.0191079	0.0214824	0.085654	0.00198258	0.00816669	0.0475432	0.00196731	0.0285042	0.0858651	0.0883222	0.00894526	0.0172026	0.0264544	0.123426	0.00278556	0.0213634	0.0070592	0.0248304	0.043362	0.0328527	0.040979	0.00787736	0.0807305	0.00876888	0.0801604	0.0129181	0.0143218	0.00296592	0.0466099	0.0188407	0.00291642	0.0555463	0.0770101	0.073366	0.00307252	0.0231113	0.0835934	0.00480259	0.0203421	0.0382628	0.00918036	0.0141099	0.0214618	0.022108	0.0319827	0.00381912	0.0168438	0.0243091	0.000648859	0.0383997	0.0127351	0.00200312	0.00119031	0.0108119	0.0209729	0.00691368	0.000383241	0.0274893	0.00629961	0.00392406	0.00237253	0.0343314	0.0452121	3.12453e-06	0.00209119	0.00572121	0.0240614	0.0049515	0.00262352	0.0189141	0.0103885	0.00478215	0.017618	0.00416375	0.0164729	0.0110485	0.0170273	0.00104857	0.00877475	0.0119793	0.00323115	0.000363562	0.0149386	0.0116403	0.017057	0.00316522	0.00371398	0.00570922	0.00266168	0.00270859	0.0037866	0.00266865	0.00145353	0.0128882	5.29609e-05	0.0224493	0.0282575	0.00638909	0.00718306	0.0286401	0.000662914	0.00273069	0.015897	0.000657809	0.00953092	0.0287107	0.0295322	0.00299102	0.00575202	0.00884553	0.0412697	0.000931406	0.00714327	0.00236038	0.00830252	0.0144989	0.0109849	0.0137021	0.00263395	0.0269938	0.00293205	0.0268032	0.00431942	0.00478877	0.000991714	0.0155849	0.00629975	0.000975161	0.018573	0.0257498	0.0245314	0.00102736	0.0077277	0.0279511	0.00160584	0.00680178	0.0127939	0.00306963	0.00471791	0.00717617	0.00739225	0.0106941	0.001277	0.00563204	0.00812822	0.000216959	0.0128397	2.990704
216	-398.5442	-568.467	169.9229	0.00271043	0.0137534	0.00417783	0.039035	0.136831	0.000551923	0.0445669	0.0558726	0.0141913	0.0113944	0.0337718	0.104904	0.0709796	0.003817	0.00236091	0.0493222	0.0169125	0.0287867	0.00740416	0.0795663	0.0203844	0.0108652	0.0559967	0.0412263	0.00749098	0.0488233	0.0708708	0.020174	0.0034481	0.0045228	0.0101581	0.00181831	0.0255356	0.0488313	0.0632844	0.0724125	0.0079251	0.0606528	0.126279	0.0224715	0.00159796	0.0188049	0.0230997	0.0443049	0.00251045	0.0491985	0.0585387	0.01793	0.0452034	0.0197519	0.0195435	0.00982445	0.0421256	0.00149156	0.0865366	0.0893101	0.0956576	0.0230924	0.0644608	0.0271299	0.0337682	0.00107483	0.0364698	2.85436e-05	0.0196304	0.00708008	0.0374743	0.00947626	0.0216628	0.146074	0.00360055	0.0612947	0.00853478	0.00643506	0.00315293	0.0258376	0.0129525	0.0333471	0.0314405	0.0106427	0.0355662	0.00426557	0.00102833	0.0575305	0.0865749	0.0114842	0.0864217	0.0379609	0.0223563	0.0358641	0.016472	0.0290486	0.0205702	0.0526777	0.0190312	0.0338673	0.0564792	0.000821001	0.00416597	0.00126548	0.0118239	0.0414466	0.00016718	0.0134995	0.0169241	0.00429861	0.0034514	0.0102296	0.0317758	0.0215	0.00115619	0.000715131	0.0149399	0.00512288	0.00871962	0.00224275	0.024101	0.00617451	0.00329112	0.0169617	0.0124876	0.00226905	0.0147888	0.0214671	0.00611079	0.00104444	0.00136998	0.00307692	0.000550774	0.00773486	0.0147912	0.0191691	0.0219341	0.00240055	0.018372	0.0382505	0.00680671	0.000484029	0.00569608	0.00699701	0.0134202	0.000760425	0.0149025	0.0177316	0.00543108	0.0136923	0.00598295	0.00591981	0.00297587	0.01276	0.0004518	0.0262123	0.0270524	0.0289751	0.00699479	0.0195255	0.00821776	0.0102285	0.000325572	0.0110469	8.64598e-06	0.00594614	0.00214459	0.0113511	0.0028704	0.00656175	0.0442466	0.00109062	0.0185664	0.00258522	0.00194921	0.000955036	0.00782633	0.00392337	0.010101	0.00952346	0.00322373	0.0107732	0.00129206	0.000311486	0.0174263	0.0262239	0.00347862	0.0261775	0.0114985	0.00677182	0.0108634	0.00498945	0.00879894	0.0062308	0.0159563	0.00576464	0.0102586	0.0171078	3.301371
252	-397.2724	-567.1792	169.9067	0.0222881	0.0101638	0.0030871	0.0240276	0.192634	0.00154692	0.029135	0.052485	0.0182443	0.00716556	0.104577	0.0436903	0.0736119	0.0106205	0.02041	0.00799552	0.0299201	0.0259038	0.00497799	0.164591	0.0457439	0.0136843	0.0634516	0.04704	0.00324209	0.00591164	0.0262054	0.0262486	0.0158349	0.0174742	0.017747	0.0266695	0.0186692	0.0437203	0.0399586	0.0330359	0.0148066	0.0115981	0.0580926	0.018572	0.0500328	0.0123157	0.0234974	0.0248246	0.0790195	0.0295063	0.0416899	0.033728	0.0359784	0.0499364	0.00403773	0.00796512	0.0303512	0.0277681	0.00354821	0.0612717	0.0805959	0.00212513	0.00328183	0.00336328	0.0851168	0.00919581	0.0141817	0.0172061	0.0347357	0.0174206	0.06204	0.0924356	0.00923979	0.0352705	0.00848317	0.0580849	0.0170578	0.0178108	0.055846	0.0295719	0.00872684	0.0554766	0.0208454	0.0311148	0.0244017	0.035355	0.000782853	0.0201134	0.0119657	0.0141499	0.066444	0.00388768	0.0934489	0.0355273	0.0302726	0.0287811	0.0550813	0.0361517	0.0363055	0.0430225	0.0957036	0.0067318	0.00306983	0.000932413	0.00725717	0.0581822	0.000467224	0.0087998	0.0158523	0.00551041	0.00216425	0.0315858	0.013196	0.0222334	0.00320776	0.00616453	0.00241493	0.00903691	0.00782384	0.00150353	0.0497124	0.0138162	0.00413315	0.0191646	0.0142077	0.000979226	0.00178552	0.00791496	0.007928	0.00478268	0.00527782	0.00536021	0.00805513	0.00563874	0.0132051	0.0120689	0.00997801	0.0044721	0.00350303	0.017546	0.00560938	0.0151116	0.00371977	0.00709702	0.00749789	0.0238667	0.00891194	0.0125918	0.010187	0.0108667	0.0150825	0.00121954	0.00240574	0.00916712	0.00838695	0.00107168	0.0185062	0.0243428	0.000641864	0.000991226	0.00101583	0.0257083	0.00277746	0.00428336	0.00519685	0.0104914	0.00526164	0.0187383	0.0279188	0.00279074	0.0106529	0.00256221	0.0175437	0.00515205	0.00537948	0.0168675	0.00893175	0.00263581	0.0167559	0.00629605	0.00939777	0.00737017	0.0106785	0.000236449	0.00607496	0.00361405	0.00427377	0.0200684	0.00117421	0.0282248	0.0107305	0.00914337	0.0086929	0.0166365	0.0109191	0.0109655	0.0129943	0.0289058	3.310875
288	-397.0514	-567.1032	170.0518	0.0426155	0.00275291	0.0038404	0.00406041	0.152407	0.015963	0.00547903	0.0289596	0.0420149	0.0220655	0.057647	0.036667	0.0967107	0.00249821	0.00159383	0.00217812	0.044632	0.0220971	0.00170913	0.0589084	0.0544101	0.0463109	0.0543236	0.0103921	0.0268762	0.0243763	0.0149592	0.0186287	0.00393787	0.0175359	0.0127929	0.0452668	0.011786	0.0534323	0.043677	0.0416346	0.0101323	0.0115283	0.0558619	0.0276584	0.0298852	0.00686194	0.040815	0.0278404	0.0112932	0.01241	0.0387638	0.0116781	0.0138542	0.0387872	0.000223669	0.0677703	0.047006	0.0536442	0.0422789	0.0808429	0.0585182	0.0370468	0.0106727	0.0172214	0.0341439	0.0928124	0.0563983	0.00233232	0.0115675	0.0542031	0.0343664	0.10945	0.0182423	0.0239444	0.00536673	0.0525458	0.00550014	0.0206374	0.0186241	0.0303471	0.00670135	0.0566953	0.0688419	0.0238705	0.00673452	0.0419276	0.000525624	0.0394443	0.0242388	0.0135995	0.157414	0.0244977	0.0106545	0.00662016	0.00356622	0.0183606	0.0181741	0.0592674	0.0993456	0.0439823	0.0525487	0.0132132	0.000853556	0.00119074	0.00125895	0.0472545	0.00494941	0.0016988	0.0089791	0.0130269	0.00684154	0.0178738	0.0113688	0.0299857	0.000774583	0.000494175	0.000675339	0.0138384	0.00685135	0.000529924	0.0182649	0.0168702	0.0143589	0.0168433	0.00322212	0.00833313	0.00755802	0.00463819	0.00577594	0.00122096	0.0054371	0.00396653	0.0140352	0.00365431	0.016567	0.0135423	0.0129091	0.00314157	0.00357443	0.0173203	0.00857564	0.00926609	0.00212758	0.0126549	0.00863206	0.00350153	0.0038478	0.0120189	0.00362085	0.00429557	0.0120262	6.93499e-05	0.0210126	0.0145745	0.0166327	0.0131088	0.0250658	0.0181439	0.0114866	0.00330913	0.0053396	0.0105865	0.028777	0.0174866	0.00072315	0.00358656	0.016806	0.0106555	0.0339355	0.00565613	0.00742409	0.00166399	0.0162921	0.00170535	0.00639876	0.0057745	0.0094093	0.00207779	0.0175787	0.0213448	0.0074012	0.00208808	0.0129999	0.000162973	0.0122299	0.00751537	0.00421659	0.048807	0.00759566	0.00330347	0.00205262	0.00110573	0.00569281	0.00563499	0.0183762	0.0308027	0.013637	0.016293	3.225227
324	-405.8667	-575.5711	169.7044	0.0262932	0.00765346	0.0202517	0.0307586	0.0138252	0.0271291	0.00468205	0.046411	0.0502762	0.000406135	0.0837684	0.0693676	0.0738935	0.0221697	0.0216953	0.0046405	0.0357966	0.019006	0.0058423	0.0994313	0.00391415	0.14984	0.0155237	0.0680586	0.0079987	0.0389048	0.0267071	0.0285474	0.0170179	0.0185785	0.00449392	0.0425183	0.0130775	0.0449564	0.0678631	0.00329081	0.00620541	0.0244824	0.0255799	0.0189959	0.0337583	0.00675175	0.044266	0.0171309	0.0478058	0.152827	0.0209299	0.0192797	0.017846	0.0546001	0.024047	0.0109954	0.0841748	0.00612343	0.0250522	0.106691	0.0418924	0.0561145	0.0164736	0.0116288	0.0810202	0.0619108	0.0174026	0.0327294	0.0280411	0.0155939	0.00143944	0.0823436	0.00305245	0.0140858	0.00212838	0.113912	0.0205121	0.0203342	0.00664663	0.0177709	0.00502291	0.0549049	0.0427688	0.00198894	0.058369	0.0665579	0.000182129	0.0781031	0.043708	0.00220577	0.202808	0.0173476	0.0276947	0.00191655	0.0154056	0.00429697	0.0071084	0.0271638	0.0679641	0.0891705	0.00781191	0.00766642	0.00223155	0.00590487	0.0089684	0.00403107	0.00791014	0.00136516	0.0135322	0.0146592	0.000118418	0.0244247	0.0202258	0.0215454	0.00646412	0.00632577	0.00135305	0.0104374	0.00554165	0.00170346	0.0289916	0.00114126	0.0436893	0.00452631	0.0198441	0.00233221	0.0113436	0.00778709	0.00832367	0.00496198	0.005417	0.00131031	0.0123972	0.00381304	0.0131081	0.0197871	0.000959514	0.00180933	0.00713842	0.00745842	0.0055387	0.00984304	0.00196863	0.0129068	0.00499491	0.0139389	0.0445604	0.0061026	0.00562146	0.00520342	0.01592	0.00701148	0.00320597	0.0245432	0.00178543	0.00730458	0.0311084	0.0122147	0.0163615	0.00480327	0.00339064	0.0236234	0.0180516	0.00507414	0.00954303	0.00817604	0.00454677	0.000419703	0.0240092	0.000890015	0.00410704	0.000620581	0.0332137	0.00598078	0.00592893	0.00193798	0.00518153	0.00146455	0.0160088	0.0124703	0.000579923	0.0170189	0.0194065	5.3104e-05	0.0227728	0.0127441	0.000643144	0.0591335	0.00505811	0.00807504	0.000558817	0.00449186	0.00125288	0.00207262	0.00792025	0.0198166	0.0259998	0.00227775	3.429664
