Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-246.2937	-411.5643	165.2706	0.2203194	1.783101	0.9883606	1.53855	3.489945
6	-248.8853	-414.525	165.6397	0.3694373	0.9577783	0.8362223	1.569526	3.716257
12	-247.611	-409.6556	162.0446	0.2172729	1.965979	1.372842	1.231907	5.187125
18	-249.6528	-411.996	162.3432	0.03947177	1.705611	1.706483	0.960044	5.225261
24	-263.4559	-428.2673	164.8114	0.1108512	1.250222	0.9326413	0.9027004	4.495289
30	-258.4232	-420.9319	162.5087	0.008905295	1.768003	2.289018	0.8674841	4.896859
36	-258.5163	-422.9127	164.3964	0.1201724	0.8735751	1.21388	1.271165	4.569201
42	-249.2352	-414.0521	164.817	0.02104062	1.017317	1.559928	0.9470193	4.303509
48	-249.0715	-414.4898	165.4183	0.06986396	0.8810875	1.132767	1.199607	4.101588
54	-245.0528	-409.5751	164.5223	0.07110461	1.158361	0.9845428	1.127695	4.575301
60	-254.5391	-418.168	163.6289	0.1842257	1.037524	1.642024	1.179713	4.695382
66	-243.833	-408.2142	164.3813	0.08770272	1.526996	1.496581	1.015195	4.226644
72	-246.6491	-412.9195	166.2705	0.05126308	1.109244	1.54452	1.11163	3.309263
78	-253.3363	-418.2798	164.9435	0.3492289	1.290444	0.6564016	1.722688	3.948042
84	-242.1633	-408.2709	166.1076	0.06838494	1.009225	1.58511	1.632057	3.124287
90	-237.1559	-403.4056	166.2497	0.1512666	1.010495	1.191348	1.499301	3.291834
96	-242.5918	-406.7112	164.1194	0.1462859	1.315566	1.191348	1.395784	4.406327
102	-247.9217	-412.383	164.4613	0.4112992	1.160369	1.403109	1.196049	4.145466
108	-251.5664	-416.5655	164.9992	0.1436432	0.6215123	1.55067	0.7546345	4.459273
114	-245.2042	-408.5379	163.3336	0.01839143	1.498056	1.146171	0.7942116	5.180215
120	-250.6172	-412.654	162.0367	0.05414268	1.105103	2.687082	0.7204105	5.392631
126	-253.374	-417.2413	163.8673	0.3288855	1.25807	1.146119	0.8335283	4.817131
132	-254.9538	-418.3961	163.4423	0.05586206	1.408747	0.8991814	1.015595	5.159892
138	-251.6372	-416.1378	164.5006	0.08819486	1.429886	1.233987	1.015595	4.353009
144	-244.2968	-409.2058	164.9089	0.1550356	1.154083	1.33129	0.8764774	4.260895
150	-249.7079	-416.3911	166.6831	0.4975005	0.4240545	1.114479	1.049155	3.436925
156	-243.3903	-409.7039	166.3136	0.1271272	0.4717775	0.8616225	1.72356	3.60985
162	-238.5962	-403.3208	164.7246	0.2250247	1.118698	1.503194	1.263467	4.032844
168	-253.3227	-415.5623	162.2395	0.3586298	1.118698	0.9188815	1.117207	5.744413
174	-243.6514	-408.0125	164.3612	0.00611657	1.141452	1.19957	1.193366	4.554667
180	-238.8319	-405.5046	166.6727	0.02920049	0.6211295	1.386286	1.317024	3.330186
186	-233.6982	-400.0367	166.3386	0.2220356	0.6075829	1.743759	1.13897	3.330186
192	-236.0591	-401.3543	165.2952	0.1465723	0.7205817	1.495579	0.9694194	4.147588
198	-238.4231	-402.3069	163.8837	0.3959923	0.76918	1.480147	0.980325	4.778198
204	-247.9732	-412.378	164.4049	0.2746475	0.9657931	1.208897	1.054514	4.550569
