Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-2029.642	-2200.613	170.971	0.3330335	2.464657
6	-2021.966	-2192.852	170.8868	0.5012839	2.411792
12	-2025.133	-2196.064	170.931	0.4245671	2.432283
18	-2037.82	-2208.8	170.9807	0.3748049	2.432283
24	-2028.635	-2199.555	170.9202	0.2515484	2.547255
30	-2018.043	-2189.214	171.1705	0.1520692	2.453018
36	-2029.635	-2200.48	170.8446	0.1687668	2.64535
42	-2029.664	-2201.121	171.4572	0.2605746	2.201298
48	-2031.542	-2202.553	171.0109	0.4155039	2.387603
54	-2043.239	-2214.769	171.5298	0.4008452	2.062217
60	-2034.291	-2205.828	171.5376	0.3848676	2.067571
66	-2031.865	-2203.064	171.1988	0.3067757	2.337349
72	-2028.622	-2199.324	170.7019	0.3067757	2.648267
78	-2023.966	-2195.03	171.064	0.02266334	2.600052
84	-2029.03	-2199.907	170.877	0.3905652	2.487472
90	-2036.367	-2207.255	170.8885	0.4400514	2.449284
96	-2026.664	-2197.643	170.9789	0.3496186	2.449284
102	-2021.148	-2192.308	171.1601	0.05941661	2.517514
108	-2039.695	-2210.733	171.0378	0.2279095	2.488668
114	-2031.978	-2203.493	171.5151	0.07573689	2.282962
120	-2030.601	-2201.96	171.3584	0.07573689	2.382698
126	-2027.829	-2198.46	170.6306	0.4004692	2.634428
132	-2032.509	-2203.629	171.1202	0.09574651	2.519754
138	-2032.807	-2203.939	171.1321	0.3274661	2.366598
144	-2021.876	-2193.017	171.1412	0.1045273	2.501137
150	-2030.238	-2201.411	171.1725	0.0732585	2.501137
156	-2024.198	-2195.052	170.8545	0.3912334	2.501137
162	-2024.118	-2195.621	171.5031	0.04816446	2.308262
168	-2035.409	-2206.697	171.2883	0.2614096	2.309227
174	-2021.973	-2193.29	171.317	0.04875569	2.425869
180	-2018.448	-2189.593	171.1449	0.01203148	2.556514
186	-2027.459	-2198.568	171.1083	0.1943839	2.465502
192	-2035.4	-2205.956	170.5556	0.2823475	2.753045
198	-2037.012	-2208.103	171.0916	0.3954283	2.349182
204	-2036.218	-2207.247	171.0283	0.4586961	2.349182
210	-2030.184	-2201.303	171.1194	0.4128216	2.320413
216	-2019.334	-2189.986	170.6519	0.3743914	2.637372
222	-2022.21	-2193.405	171.1951	0.2065824	2.403217
228	-2028.155	-2198.683	170.5279	0.4923759	2.641091
234	-2029.917	-2200.767	170.8499	0.2529553	2.590037
240	-2031.183	-2202.219	171.0354	0.1552488	2.535529
246	-2031.652	-2202.59	170.9379	0.395544	2.446203
252	-2032.289	-2203.072	170.7826	0.459235	2.503581
258	-2031.496	-2202.557	171.0605	0.1632458	2.514904
264	-2016.417	-2187.448	171.0311	0.2355006	2.488125
270	-2027.288	-2198.029	170.7416	0.3713088	2.583819
276	-2045.311	-2216.349	171.0385	0.3690225	2.399514
282	-2036.574	-2207.533	170.9593	0.4759793	2.381957
288	-2036.28	-2207.036	170.7566	0.2773447	2.632682
294	-2032.072	-2203.254	171.1827	0.2773447	2.366271
300	-2035.047	-2205.582	170.5356	0.2574197	2.780462
306	-2027.962	-2198.646	170.6842	0.1806148	2.736595
312	-2027.282	-2198.365	171.0833	0.09099345	2.545724
318	-2035.106	-2206.149	171.0434	0.04105605	2.601474
324	-2023.196	-2193.788	170.5914	0.339302	2.696211
330	-2027.876	-2198.622	170.7465	0.3221554	2.611249
336	-2025.413	-2196.706	171.2931	0.2136059	2.33662
342	-2027.817	-2199.117	171.3002	0.1824183	2.351956
348	-2037.649	-2208.508	170.8593	0.1541592	2.64533
354	-2035.277	-2206.125	170.8479	0.4235656	2.485056
360	-2031.07	-2202.279	171.2093	0.1903877	2.404451
366	-2038.344	-2209.136	170.7921	0.2900638	2.602855
372	-2036.638	-2207.491	170.8533	0.3552538	2.524336
378	-2050.246	-2221.04	170.7945	0.3552538	2.560953
384	-2032.748	-2203.83	171.082	0.2122729	2.470769
390	-2034.458	-2205.382	170.9242	0.376969	2.466467
396	-2023.172	-2194.111	170.9393	0.08934817	2.63596
402	-2020.983	-2191.956	170.9731	0.1850947	2.555694
408	-2029.715	-2200.915	171.2004	0.1410632	2.441121
414	-2031.297	-2202.003	170.7066	0.3910441	2.59326
420	-2029.293	-2200.26	170.9665	0.3669634	2.446156
426	-2028.415	-2199.333	170.9182	0.03192847	2.684286
432	-2037.162	-2207.98	170.8178	0.3016732	2.579771
438	-2020.328	-2191.65	171.3218	0.1316245	2.370498
444	-2030.29	-2201.222	170.9316	0.2686043	2.529575
450	-2029.267	-2200.345	171.0776	0.05656002	2.570612
456	-2033.68	-2204.415	170.7353	0.04547622	2.787898
462	-2025.951	-2197.028	171.0767	0.05888525	2.569784
468	-2012.579	-2183.853	171.2739	0.03654593	2.460607
474	-2024.857	-2195.935	171.0785	0.2575175	2.444597
480	-2025.459	-2196.746	171.2868	0.08314561	2.423232
486	-2033.908	-2205.204	171.2959	0.006481519	2.465715
492	-2023.379	-2194.594	171.2148	0.001971342	2.519262
498	-2032.558	-2204.072	171.5138	0.02222399	2.317987
